"1745","UNIVERSAL CALIPER, MEASURING RANGE 15CM,ONLY FOR COMPARISON""MEASUREMENT","HB 0061","HEBU",,,,"GERMANY","1",,"4739100","1"
"1746","UNIVERSAL CALIPER, SYNTHETIC,15CM,ONLY FOR COMPARISON MEASURE-MENT","HB 0062","HEBU",,,,"GERMANY","1",,"829500","1"
"1747","TAPE MEASURE OF LINEN, 1,8M,60""ONLY FOR COMPARISON MEASURE-MENT","HB 0064","HEBU",,,,"GERMANY","1",,"570300","1"
"1748","RULER, METAL, 15CM, 6""ONLY FOR COMPARISON MEASURE-MENT","HB 0066","HEBU",,,,"GERMANY","1",,"256000","1"
"1749","RULER, METAL, 20CM, 8""ONLY FOR COMPARISON MEASURE-MENT","HB 0067","HEBU",,,,"GERMANY","1",,"281900","1"
"1750","RULER, METAL, 30CM, 12""ONLY FOR COMPARISON MEASURE-MENT","HB 0068","HEBU",,,,"GERMANY","1",,"331600","1"
"1751","RULER, METAL, 50CM, 20""ONLY FOR COMPARISON MEASURE-MENT","HB 0069","HEBU",,,,"GERMANY","1",,"819800","1"
"1752","RULER, METAL, 15CM, 6""ONLY FOR COMPARISON MEASURE-MENT","HB 0070","HEBU",,,,"GERMANY","1",,"1989400","1"
"1753","PINARD STETHOSCOPE OF WOOD,30CM, 11""","HB 0071","HEBU",,,,"GERMANY","1",,"1023900","1"
"1754","PINARD STETHOSCOPE OF WOOD,18CM, 7""","HB 0072","HEBU",,,,"GERMANY","1",,"823000","1"
"1755","BABY-DUPLEX STETHOSCOPE,EXTRA LIGHTWEIGHT","HB 0075","HEBU",,,,"GERMANY","1",,"2553200","1"
"1756","DUPLEX STETHOSCOPE,EXTRA LIGHTWEIGHT","HB 0076","HEBU",,,,"GERMANY","1",,"2639600","1"
"1757","ANESTOPHON STETHOSCOPE","HB 0077","HEBU",,,,"GERMANY","1",,"1589800","1"
"1758","RIRAP STETHOSCOPE","HB 0078","HEBU",,,,"GERMANY","1",,"3382600","1"
"1759","CARDIOPHON STETHOSCOPE","HB 0079","HEBU",,,,"GERMANY","1",,"9579600","1"
"1760","BIG BEN® BLOOD PRESSURE MANOMETERTABLE MODEL, CUFF FOR ADULTS","HB 0080","HEBU",,,,"GERMANY","1",,"8660600","1"
"1761","BIG BEN® BLOOD PRESSURE MANOMETER,TABLE MODEL, CUFF FOR CHILDREN","HB 0080-01","HEBU",,,,"GERMANY","1",,"8660600","1"
"1762","BIG BEN® BLOOD PRESSURE MANOMETER,TABLE MODEL, CUFF FORSTRONG ARMS","HB 0080-02","HEBU",,,,"GERMANY","1",,"9346400","1"
"1763","PRECISA MANOMETER WITH VELCROCUFF","HB 0084","HEBU",,,,"GERMANY","1",,"5511300","1"
"1764","MINIMUS III MANOMETER WITHHOOK CUFF","HB 0085","HEBU",,,,"GERMANY","1",,"7041600","1"
"1765","MINIMUS III MANOMETER WITHVELCRO CUFF","HB 0086","HEBU",,,,"GERMANY","1",,"6374200","1"
"1766","FINE SWISS TWEEZERS, NO.112CM, 4 3/4""","HB 0101","HEBU",,,,"GERMANY","1",,"2245400","1"
"1767","FINE SWISS TWEEZERS, NO.212CM, 4 3/4""","HB 0102","HEBU",,,,"GERMANY","1",,"2391200","1"
"1768","FINE SWISS TWEEZERS, NO.312CM, 4 3/4""","HB 0103","HEBU",,,,"GERMANY","1",,"2391200","1"
"1769","FINE SWISS TWEEZERS, NO.412CM, 4 3/4""","HB 0104","HEBU",,,,"GERMANY","1",,"2605000","1"
"1770","FINE SWISS TWEEZERS, NO.512CM, 4 3/4""","HB 0105","HEBU",,,,"GERMANY","1",,"2886900","1"
"1771","FINE SWISS TWEEZERS, NO.612CM, 4 3/4""","HB 0106","HEBU",,,,"GERMANY","1",,"3159000","1"
"1772","FINE SWISS TWEEZERS, NO.712CM, 4 3/4""","HB 0107","HEBU",,,,"GERMANY","1",,"3159000","1"
"1773","FINE SWISS TWEEZERS,0,3MM, 12CM, 4 3/4""","HB 0108","HEBU",,,,"GERMANY","1",,"3100700","1"
"1774","ZIEGLER HEAD MIRROR, 90MM,BLACK","HB 0110","HEBU",,,,"GERMANY","1",,"4821200","1"
"1775","ZIEGLER HEAD MIRROR, 100MM,BLACK","HB 0111","HEBU",,,,"GERMANY","1",,"5158100","1"
"1776","ZIEGLER HEAD MIRROR, 90MM,WHITE","HB 0112","HEBU",,,,"GERMANY","1",,"4821200","1"
"1777","ZIEGLER HEAD MIRROR, 100MM,WHITE","HB 0113","HEBU",,,,"GERMANY","1",,"5158100","1"
"1778","ZIEGLER MIRROR ONLY, 90MM","HB 0114","HEBU",,,,"GERMANY","1",,"3269200","1"
"1779","ZIEGLER MIRROR ONLY, 100MM","HB 0115","HEBU",,,,"GERMANY","1",,"3316700","1"
"1780","ZIEGLER HEAD BAND ONLY, BLACK","HB 0116","HEBU",,,,"GERMANY","1",,"3316700","1"
"1781","ZIEGLER HEAD BAND ONLY, WHITE","HB 0117","HEBU",,,,"GERMANY","1",,"1534700","1"
"1782","FASTENER BETWEEN MIRRORAND HEAD BAND","HB 0117-01","HEBU",,,,"GERMANY","1",,"854300","1"
"1783","LED HEAD LAMP, ADJUSTABLE STEPLESSHEADBAND BLACK, LI-ION POWER PACK, 700MA,TOTAL WEIGHT: 350G (WITH ","HB 0118","HEBU",,,,"GERMANY","1",,"81136300","1"
"1784","HEADBAND WHITE, WITHOUT HEAD FRAME","HB 0118-01","HEBU",,,,"GERMANY","1",,"80117700","1"
"1785","HEADBAND BLACK, WITHOUT HEAD FRAME","HB 0118-02","HEBU",,,,"GERMANY","1",,"80117700","1"
"1786","HEADBAND WHITE, WITH HEAD FRAME","HB 0118-03","HEBU",,,,"GERMANY","1",,"81138300","1"
"1787","HEADBAND BLACK, WITH HEAD FRAME","HB 0118-04","HEBU",,,,"GERMANY","1",,"81138300","1"
"1788","LI-ION BATTERY CHARGER,INCLUDING ADAPTER EU/UK/US","HB 0118-10","HEBU",,,,"GERMANY","1",,"10001900","1"
"1789","XENON HEAD LAMP, ADJUSTABLE STEPLESSHEADBAND,TOTAL WEIGHT: 160G (WITH BATTERIES)","HB 0119","HEBU",,,,"GERMANY","1",,"9580700","1"
"1790","REPLACEMENT LAMP","HB 0120","HEBU",,,,"GERMANY","1",,"1006600","1"
"1791","CLAR HEAD LAMP, WITH WHITEHEADBANDLAMP: 6V, 0,4A, 2,4WATT","HB 0124","HEBU",,,,"GERMANY","1",,"25119800","1"
"1792","WALL PLUG TRANSFORMER: 220V / 4V /6V 1A","HB 0124-02","HEBU",,,,"GERMANY","1",,"6537300","1"
"1793","SWITCH ADAPTER","HB 0124-03","HEBU",,,,"GERMANY","1",,"1555200","1"
"1794","MIRROR ONLY, 100MM","HB 0126","HEBU",,,,"GERMANY","1",,"5035000","1"
"1795","SPARE BULB, 6 V","HB 0127","HEBU",,,,"GERMANY","1",,"618900","1"
"1796","BINNER FOREHEAD LAMP WITHSUPER WEIGHT HEADBAND AND 3MCOLD-LIGHT CABLE 3MM","HB 0128","HEBU",,,,"GERMANY","1",,"35040600","1"
"1797","HEBU FOREHEAD MIRROR WITHNORMAL HEADBAND AND 3M COLD-LIGHT CABLE, 3MM","HB 0129","HEBU",,,,"GERMANY","1",,"36041800","1"
"1798","SCHIOETZ TONOMETER, SPEC.5,STRAIGHT SCALE","HB 0130","HEBU",,,,"GERMANY","1",,"8606600","1"
"1799","SCHIOETZ TONOMETER, SPEC.5,INCLINED SCALE","HB 0131","HEBU",,,,"GERMANY","1",,"9781600","1"
"1800","RATE FOR CERTIFICATION","HB 0132","HEBU",,,,"GERMANY","1",,"6229500","1"
"1801","SCHULTZE SALPINGOGRAPH,COMPLETE, 10CC, 20CM, 8""","HB 0135","HEBU",,,,"GERMANY","1",,"27775500","1"
"1802","PNEUMATIC TOURNIQUET COMPLETE(INCLUDES ADULT ARM CUFF ANDADULT LEG CUFF)","HB 0136","HEBU",,,,"GERMANY","1",,"18765000","1"
"1803","BERGER BINOCULAR LOUPE","HB 0140-01","HEBU",,,,"GERMANY","1",,"4031700","1"
"1804","BERGER BINOCULAR LOUPE, SWIVEL","HB 0140-02","HEBU",,,,"GERMANY","1",,"4992900","1"
"1805","BERGER LOUPE ONLY, 220MM","HB 0140-04","HEBU",,,,"GERMANY","1",,"2389000","1"
"1806","BERGER LOUPE ONLY, 170MM","HB 0140-05","HEBU",,,,"GERMANY","1",,"2389000","1"
"1807","BERGER LOUPE ONLY, 130MM","HB 0140-07","HEBU",,,,"GERMANY","1",,"2389000","1"
"1808","BERGER LOUPE ONLY, 100MM","HB 0140-08","HEBU",,,,"GERMANY","1",,"3270300","1"
"1809","POWDERBALL-SET WITH THREE TIPS,(HB0148-01, HB0148-02, HB0148-03),AND GLASS BOTTLE 30ML WITH VALVE","HB 0148-00","HEBU",,,,"GERMANY","1",,"9469500","1"
"1810","TIPS, STRAIGHT, LONG","HB 0148-01","HEBU",,,,"GERMANY","1",,"2012100","1"
"1811","TIPS, CURVED","HB 0148-02","HEBU",,,,"GERMANY","1",,"2552100","1"
"1812","TIPS, STRAIGHT, SHORT","HB 0148-03","HEBU",,,,"GERMANY","1",,"2012100","1"
"1813","BLOWER BALL WITH VALVE","HB 0148-10","HEBU",,,,"GERMANY","1",,"765800","1"
"1814","GLASS BOTTLE 30ML","HB 0148-30","HEBU",,,,"GERMANY","1",,"254900","1"
"1815","AIR DOUCHE WITH METAL MOUNT","HB 0149-00","HEBU",,,,"GERMANY","1",,"2240000","1"
"1816","METAL NASAL TIP, 15MM","HB 0149-15","HEBU",,,,"GERMANY","1",,"874800","1"
"1817","METAL NASAL TIP, 17MM","HB 0149-17","HEBU",,,,"GERMANY","1",,"874800","1"
"1818","METAL NASAL TIP, 22MM","HB 0149-22","HEBU",,,,"GERMANY","1",,"874800","1"
"1819","BRÜNINGS EAR SPECULA, COMPLETE","HB 0150","HEBU",,,,"GERMANY","1",,"13331600","1"
"1820","EAR SPECULA ONLY, FIG.1, 6MM","HB 0151","HEBU",,,,"GERMANY","1",,"1266900","1"
"1821","EAR SPECULA ONLY, FIG.2,7,5MM","HB 0152","HEBU",,,,"GERMANY","1",,"1266900","1"
"1822","EAR SPECULA ONLY, FIG.3,8,2MM","HB 0153","HEBU",,,,"GERMANY","1",,"1266900","1"
"1823","EAR SPECULA ONLY, FIG.4, 10MM","HB 0154","HEBU",,,,"GERMANY","1",,"1266900","1"
"1824","HEAD PIECE ONLY, FOR BRÜNINGSEAR SPECULUM","HB 0155","HEBU",,,,"GERMANY","1",,"4990700","1"
"1825","RUBBER BULB WITH TUBE ONLY","HB 0156","HEBU",,,,"GERMANY","1",,"1196700","1"
"1826","WOODEN CASE ONLY","HB 0157","HEBU",,,,"GERMANY","1",,"2595300","1"
"1827","HARTMANN EAR SPECULA, FIG. 1,2MMBRASS CHROMED","HB 0160","HEBU",,,,"GERMANY","1",,"502200","1"
"1828","HARTMANN EAR SPECULA, FIG. 2,3,5MMBRASS CHROMED","HB 0161","HEBU",,,,"GERMANY","1",,"502200","1"
"1829","HARTMANN EAR SPECULA, FIG. 3,5MMBRASS CHROMED","HB 0162","HEBU",,,,"GERMANY","1",,"502200","1"
"1830","HARTMANN EAR SPECULA, FIG. 4,6,5MMBRASS CHROMED","HB 0163","HEBU",,,,"GERMANY","1",,"502200","1"
"1831","HARTMANN EAR SPECULA, FIG. 5,7,5MMBRASS CHROMED","HB 0164","HEBU",,,,"GERMANY","1",,"502200","1"
"1832","HARTMANN EAR SPECULA, FIG. 5,7,5MMBRASS CHROMED","HB 0165-01","HEBU",,,,"GERMANY","1",,"686900","1"
"1833","TROELTSCH EAR SPECULA, FIG.2,3,5MMBRASS CHROMED","HB 0165-02","HEBU",,,,"GERMANY","1",,"686900","1"
"1834","TROELTSCH EAR SPECULA, FIG.3,4,5MMBRASS CHROMED","HB 0165-03","HEBU",,,,"GERMANY","1",,"686900","1"
"1835","TROELTSCH EAR SPECULA, FIG.4,5MMBRASS CHROMED","HB 0165-04","HEBU",,,,"GERMANY","1",,"554100","1"
"1836","TROELTSCH EAR SPECULA, FIG.5,6MMBRASS CHROMED","HB 0165-05","HEBU",,,,"GERMANY","1",,"554100","1"
"1837","TROELTSCH EAR SPECULA, FIG.6,7MMBRASS CHROMED","HB 0165-06","HEBU",,,,"GERMANY","1",,"554100","1"
"1838","GRUBER EAR SPECULA, FIG.1,4,5MMBRASS CHROMED","HB 0166-01","HEBU",,,,"GERMANY","1",,"507600","1"
"1839","GRUBER EAR SPECULA, FIG.2,5,5MMBRASS CHROMED","HB 0166-02","HEBU",,,,"GERMANY","1",,"507600","1"
"1840","GRUBER EAR SPECULA, FIG.3,6,5MMBRASS CHROMED","HB 0166-03","HEBU",,,,"GERMANY","1",,"507600","1"
"1841","GRUBER EAR SPECULA, FIG.4,7,0MMBRASS CHROMED","HB 0166-04","HEBU",,,,"GERMANY","1",,"507600","1"
"1842","TOYNBEE EAR SPECULA, FIG.1,3MMBRASS CHROMED","HB 0167-01","HEBU",,,,"GERMANY","1",,"1064900","1"
"1843","TOYNBEE EAR SPECULA, FIG.2,4MMBRASS CHROMED","HB 0167-02","HEBU",,,,"GERMANY","1",,"1064900","1"
"1844","TOYNBEE EAR SPECULA, FIG.2,4MMBRASS CHROMED","HB 0167-03","HEBU",,,,"GERMANY","1",,"1064900","1"
"1845","TOYNBEE EAR SPECULA, FIG.4,6,5MMBRASS CHROMED","HB 0167-04","HEBU",,,,"GERMANY","1",,"1054900","1"
"1846","POLITZER EAR SPECULA, FIG.1,2MMBRASS CHROMED","HB 0168-01","HEBU",,,,"GERMANY","1",,"590800","1"
"1847","POLITZER EAR SPECULA, FIG.2,3MMBRASS CHROMED","HB 0168-02","HEBU",,,,"GERMANY","1",,"590800","1"
"1848","POLITZER EAR SPECULA, FIG.3,4MMBRASS CHROMED","HB 0168-03","HEBU",,,,"GERMANY","1",,"590800","1"
"1849","POLITZER EAR SPECULA, FIG.4,5MMBRASS CHROMED","HB 0168-04","HEBU",,,,"GERMANY","1",,"590800","1"
"1850","HARTMANN EAR SPECULA, FIG.1,2MM, COATED BLACK","HB 0169-01","HEBU",,,,"GERMANY","1",,"860800","1"
"1851","HARTMANN EAR SPECULA, FIG.2,3,5MM, COATED BLACK","HB 0169-02","HEBU",,,,"GERMANY","1",,"860800","1"
"1852","HARTMANN EAR SPECULA, FIG.3,5MM, COATED BLACK","HB 0169-03","HEBU",,,,"GERMANY","1",,"860800","1"
"1853","HARTMANN EAR SPECULA, FIG.4,6,5MM, COATED BLACK","HB 0169-04","HEBU",,,,"GERMANY","1",,"860400","1"
"1854","HARTMANN EAR SPECULA, FIG.5,7,5MM, COATED BLACK","HB 0169-05","HEBU",,,,"GERMANY","1",,"860800","1"
"1855","HARTMANN EAR SPECULA, FIG.1,2MMSTAINLESS STEEL","HB 0170-01","HEBU",,,,"GERMANY","1",,"1961300","1"
"1856","HARTMANN EAR SPECULA, FIG.2,3,5MMSTAINLESS STEEL","HB 0170-02","HEBU",,,,"GERMANY","1",,"1961300","1"
"1857","HARTMANN EAR SPECULA, FIG.3,5MMSTAINLESS STEEL","HB 0170-03","HEBU",,,,"GERMANY","1",,"1961300","1"
"1858","HARTMANN EAR SPECULA, FIG.4,6,5MMSTAINLESS STEEL","HB 0170-04","HEBU",,,,"GERMANY","1",,"1961300","1"
"1859","HARTMANN EAR SPECULA, FIG.5,7,5MMSTAINLESS STEEL","HB 0170-05","HEBU",,,,"GERMANY","1",,"1961300","1"
"1860","SHEA (FARRIOR) EAR SPECULA, FIG 1,3,0 X 4,0 MMCONCIAL 20°, STAINLESS","HB 0171-01","HEBU",,,,"GERMANY","1",,"3477600","1"
"1861","SHEA (FARRIOR) EAR SPECULA, FIG 2,4,0 X 5,0 MMCONCIAL 20°, STAINLESS","HB 0171-02","HEBU",,,,"GERMANY","1",,"3477600","1"
"1862","SHEA (FARRIOR) EAR SPECULA, FIG 3,4,5 X 5,5 MMCONCIAL 20°, STAINLESS","HB 0171-03","HEBU",,,,"GERMANY","1",,"3477600","1"
"1863","SHEA (FARRIOR) EAR SPECULA, FIG 4,5,0 X 6,0 MMCONCIAL 20°, STAINLESS","HB 0171-04","HEBU",,,,"GERMANY","1",,"3477600","1"
"1864","SHEA (FARRIOR) EAR SPECULA, FIG 5,5,5 X 6,5 MMCONCIAL 20°, STAINLESS","HB 0171-05","HEBU",,,,"GERMANY","1",,"3477600","1"
"1865","SHEA (FARRIOR) EAR SPECULA, FIG 6,6,0 X 7,0 MMCONCIAL 20°, STAINLESS","HB 0171-06","HEBU",,,,"GERMANY","1",,"3477600","1"
"1866","SHEA (FARRIOR) EAR SPECULA, FIG 7,6,5 X 7,5 MMCONCIAL 20°, STAINLESS","HB 0171-07","HEBU",,,,"GERMANY","1",,"3477600","1"
"1867","SHEA (FARRIOR) EAR SPECULA, FIG 8,7,0 X 8,0 MMCONCIAL 20°, STAINLESS","HB 0171-08","HEBU",,,,"GERMANY","1",,"3477600","1"
"1868","SHEA (FARRIOR) EAR SPECULA, FIG 9,7,5 X 8,5MMCONCIAL 20°, STAINLESS","HB 0171-09","HEBU",,,,"GERMANY","1",,"3477600","1"
"1869","HARTMANN TUNING FORK, C 128","HB 0180-00","HEBU",,,,"GERMANY","1",,"3380400","1"
"1870","HARTMANN TUNING FORK, C1 256","HB 0180-01","HEBU",,,,"GERMANY","1",,"2652500","1"
"1871","HARTMANN TUNING FORK, C2 512","HB 0180-02","HEBU",,,,"GERMANY","1",,"2366300","1"
"1872","HARTMANN TUNING FORK, C3 1024","HB 0180-03","HEBU",,,,"GERMANY","1",,"2295000","1"
"1873","HARTMANN TUNING FORK, C4 2048","HB 0180-04","HEBU",,,,"GERMANY","1",,"2703300","1"
"1874","HARTMANN TUNING FORK, C5 4096","HB 0180-05","HEBU",,,,"GERMANY","1",,"3055400","1"
"1875","HARTMANN TUNING FORK, C 64","HB 0180-06","HEBU",,,,"GERMANY","1",,"5984300","1"
"1876","HARTMANN TUNING FORK, C 128","HB 0180-07","HEBU",,,,"GERMANY","1",,"3490600","1"
"1877","HARTMANN TUNING FORK, C1 256","HB 0180-08","HEBU",,,,"GERMANY","1",,"3034800","1"
"1878","HARTMANN TUNING FORK, C 256,WITH FOOT","HB 0180-09","HEBU",,,,"GERMANY","1",,"3217400","1"
"1879","LUCAE TUNING FORK, C 128, WITHFOOT","HB 0181-00","HEBU",,,,"GERMANY","1",,"5096600","1"
"1880","LUCAE TUNING FORK, C1 256,WITH FOOT","HB 0181-01","HEBU",,,,"GERMANY","1",,"4374000","1"
"1881","LUCAE TUNING FORK, C2 512,WITH FOOT","HB 0181-02","HEBU",,,,"GERMANY","1",,"4017600","1"
"1882","LUCAE TUNING FORK, C3 1024,WITH FOOT","HB 0181-03","HEBU",,,,"GERMANY","1",,"3683900","1"
"1883","LUCAE TUNING FORK, C4 2048,WITH FOOT","HB 0181-04","HEBU",,,,"GERMANY","1",,"4252000","1"
"1884","LUCAE TUNING FORK, C5 4096,WITH FOOT","HB 0181-05","HEBU",,,,"GERMANY","1",,"4528500","1"
"1885","LUCAE TUNING FORK, C 128,VARIABLE UP TO H","HB 0181-06","HEBU",,,,"GERMANY","1",,"5151600","1"
"1886","FRENCH TUNING FORK, C2 16,DOUBLE-CONTRA","HB 0182-01","HEBU",,,,"GERMANY","1",,"10169300","1"
"1887","FRENCH TUNING FORK, C1 32,CONTRA","HB 0182-02","HEBU",,,,"GERMANY","1",,"7971500","1"
"1888","RYDEL-SEIFFER TUNING FORK,WITH CLAMP = C 64, WITHOUTCLAMP = C 128","HB 0183-01","HEBU",,,,"GERMANY","1",,"6926100","1"
"1889","CLAMP ONLY","HB 0183-02","HEBU",,,,"GERMANY","1",,"2756200","1"
"1890","NEURO TUNING FORK WITH HAMMER","HB 0184-01","HEBU",,,,"GERMANY","1",,"11761200","1"
"1891","KÖNIG TUNING FORK, A 109,VARIABLE UP TO G","HB 0185-01","HEBU",,,,"GERMANY","1",,"5151600","1"
"1892","TUNING FORK, A1 440, WITH FOOT","HB 0186-01","HEBU",,,,"GERMANY","1",,"2839400","1"
"1893","TUNING FORK, A 218, WITH FOOT","HB 0186-02","HEBU",,,,"GERMANY","1",,"3523000","1"
"1894","TUNING FORK, C 128, MADE FROMSPECIAL ALUMINIUM-MAGNESIUM-ALLOY","HB 0187-00","HEBU",,,,"GERMANY","1",,"3314600","1"
"1895","TUNING FORK, C1 256, MADE FROMSPECIAL ALUMINIUM-MAGNESIUM-ALLOY","HB 0187-01","HEBU",,,,"GERMANY","1",,"3137400","1"
"1896","TUNING FORK, C2 512, MADE FROMSPECIAL ALUMINIUM-MAGNESIUM-ALLOY","HB 0187-02","HEBU",,,,"GERMANY","1",,"2418200","1"
"1897","TUNING FORK, C3 1024, MADEFROM SPECIAL ALUMINIUM-MAGNESIUM-ALLOY","HB 0187-03","HEBU",,,,"GERMANY","1",,"2418200","1"
"1898","TUNING FORK, C4 2048, MADEFROM SPECIAL ALUMINIUM-MAGNESIUM-ALLOY","HB 0187-04","HEBU",,,,"GERMANY","1",,"2418200","1"
"1899","SET OF 5 SPECIAL ALLUMINIUM-MAGNESIUM-ALLOY TUNING FORKSIN A CASE (HB 187-00,HB 187-01, HB 187-02,HB","HB 0188-00","HEBU",,,,"GERMANY","1",,"17166600","1"
"1900","SET OF 5 HARTMANN TUNING FORKSIN A CASE (HB 180-02,HB 180-03, HB 180-04,HB 180-07, HB 180-08)","HB 0189-05","HEBU",,,,"GERMANY","1",,"16583400","1"
"1901","SET OF 6 HARTMANN TUNING FORKSIN A CASE (HB 180-02,HB 180-03, HB 180-04,HB 180-05, HB 180-07,HB 180-","HB 0189-06","HEBU",,,,"GERMANY","1",,"20416400","1"
"1902","SET OF 8 HARTMANN TUNING FORKSIN A CASE (HB 180-02,HB 180-03, HB 180-04,HB 180-05, HB 180-06,HB 180-","HB 0189-08","HEBU",,,,"GERMANY","1",,"36478100","1"
"1903","DRESSING FORCEPS, STRAIGHT,10,5CM, 4 1/4""","HB 0199","HEBU",,,,"GERMANY","1",,"323000","1"
"1904","DRESSING FORCEPS, STRAIGHT, 11,5CM, 4 1/2""","HB 0200","HEBU",,,,"GERMANY","1",,"332700","1"
"1905","DRESSING FORCEPS, STRAIGHT, 13CM, 5""","HB 0201","HEBU",,,,"GERMANY","1",,"337000","1"
"1906","DRESSING FORCEPS, STRAIGHT, 14,5CM, 5 1/2""","HB 0202","HEBU",,,,"GERMANY","318",,"342400","1"
"1907","DRESSING FORCEPS, STRAIGHT, 16CM, 6 1/4""","HB 0203","HEBU",,,,"GERMANY","54",,"482800","1"
"1908","DRESSING FORCEPS, STRAIGHT, 18CM, 7""","HB 0204","HEBU",,,,"GERMANY","38",,"617800","1"
"1909","DRESSING FORCEPS, STRAIGHT, 20CM, 8""","HB 0205","HEBU",,,,"GERMANY","1",,"665300","1"
"1910","DRESSING FORCEPS, STRAIGHT, 25CM, 10""","HB 0206","HEBU",,,,"GERMANY","3",,"805700","1"
"1911","DRESSING FORCEPS, STRAIGHT, 30CM, 12""","HB 0207","HEBU",,,,"GERMANY","1",,"1207500","1"
"1912","DRESSING FORCEPS, CURVED, 10,5CM, 4 1/4""","HB 0209","HEBU",,,,"GERMANY","1",,"340200","1"
"1913","DRESSING FORCEPS, CURVED, 11,5CM","HB 0210","HEBU",,,,"GERMANY","1",,"340200","1"
"1914","DRESSING FORCEPS, CURVED, 13CM, 5""","HB 0211","HEBU",,,,"GERMANY","1",,"340200","1"
"1915","DRESSING FORCEPS, CURVED, 14,5CM, 5 1/2""","HB 0212","HEBU",,,,"GERMANY","1",,"356400","1"
"1916","DRESSING FORCEPS, CURVED, 16CM, 6 1/4""","HB 0213","HEBU",,,,"GERMANY","1",,"501200","1"
"1917","DRESSING FORCEPS, CURVED, 18CM, 7""","HB 0214","HEBU",,,,"GERMANY","1",,"634000","1"
"1918","DRESSING FORCEPS, CURVED, 20CM, 8""","HB 0215","HEBU",,,,"GERMANY","25",,"684800","1"
"1919","DRESSING FORCEPS, CURVED, 25CM, 10""","HB 0216","HEBU",,,,"GERMANY","1",,"905100","1"
"1920","DRESSING FORCEPS, CURVED, 30CM, 12""","HB 0217","HEBU",,,,"GERMANY","1",,"1228000","1"
"1921","DRESSING FORCEPS, STRAIGHT, NARROW, 11,5CM, 4 1/2""","HB 0220","HEBU",,,,"GERMANY","1",,"342400","1"
"1922","DRESSING FORCEPS, STRAIGHT, NARROW, 13CM, 5""","HB 0221","HEBU",,,,"GERMANY","1",,"342400","1"
"1923","DRESSING FORCEPS, STRAIGHT, NARROW, 14,5CM, 5 1/2""","HB 0222","HEBU",,,,"GERMANY","30",,"364000","1"
"1924","DRESSING FORCEPS, STRAIGHT, NARROW, 16CM, 6 1/4""","HB 0223","HEBU",,,,"GERMANY","1",,"485000","1"
"1925","DRESSING FORCEPS, STRAIGHT, NARROW, 18CM, 7""","HB 0224","HEBU",,,,"GERMANY","1",,"645900","1"
"1926","DRESSING FORCEPS, STRAIGHT, NARROW, 20CM, 8""","HB 0225","HEBU",,,,"GERMANY","1",,"684800","1"
"1927","DRESSING FORCEPS, STRAIGHT, NARROW, 25CM, 10""","HB 0226","HEBU",,,,"GERMANY","1",,"905100","1"
"1928","DRESSING FORCEPS, STRAIGHT, NARROW, 30CM, 12""","HB 0227","HEBU",,,,"GERMANY","6",,"1228000","1"
"1929","DRESSING FORCEPS, CURVED, NARROW, 11,5CM, 4 1/2""","HB 0230","HEBU",,,,"GERMANY","1",,"364000","1"
"1930","DRESSING FORCEPS, CURVED, NARROW, 13CM, 5""","HB 0231","HEBU",,,,"GERMANY","1",,"364000","1"
"1931","DRESSING FORCEPS, CURVED, NARROW, 14,5CM, 5 1/2""","HB 0232","HEBU",,,,"GERMANY","2",,"380200","1"
"1932","DRESSING FORCEPS, CURVED, NARROW, 16CM, 6 1/4""","HB 0233","HEBU",,,,"GERMANY","1",,"518400","1"
"1933","DRESSING FORCEPS, CURVED, NARROW, 18CM, 7""","HB 0234","HEBU",,,,"GERMANY","1",,"663200","1"
"1934","DRESSING FORCEPS, CURVED, NARROW, 20CM, 8""","HB 0235","HEBU",,,,"GERMANY","1",,"701000","1"
"1935","DRESSING FORCEPS, CURVED, NARROW, 25CM, 10""","HB 0236","HEBU",,,,"GERMANY","1",,"922400","1"
"1936","DRESSING FORCEPS, CURVED, NARROW, 30CM, 12""","HB 0237","HEBU",,,,"GERMANY","1",,"1245300","1"
"1937","DRESSING FORCEPS, STRAIGHT, DELICATE, 13CM, 5""","HB 0241","HEBU",,,,"GERMANY","1",,"364002","1"
"1938","DRESSING FORCEPS, STRAIGHT, DELICATE, 14,5CM, 5 1/2""","HB 0242","HEBU",,,,"GERMANY","1",,"382400","1"
"1939","DRESSING FORCEPS, SWEDISH PATTERN, 13CM, 5""","HB 0247","HEBU",,,,"GERMANY","1",,"323000","1"
"1940","DRESSING FORCEPS, SWEDISH PATTERN, 15CM, 6""","HB 0248","HEBU",,,,"GERMANY","1",,"482800","1"
"1941","DRESSING FORCEPS, SWEDISH PATTERN, 17CM, 6 3/4""","HB 0249","HEBU",,,,"GERMANY","1",,"532500","1"
"1942","DRESSING FORCEPS, USA-PATTERN, 12CM, 4 3/4""","HB 0250","HEBU",,,,"GERMANY","1",,"318600","1"
"1943","DRESSING FORCEPS, USA-PATTERN, 13CM, 5""","HB 0251","HEBU",,,,"GERMANY","1",,"318600","1"
"1944","DRESSING FORCEPS, USA-PATTERN, 14,5CM, 5 1/2""","HB 0252","HEBU",,,,"GERMANY","1",,"348900","1"
"1945","DRESSING FORCEPS, USA-PATTERN, 15,5CM, 6 1/8""","HB 0253","HEBU",,,,"GERMANY","1",,"501200","1"
